Accession,BioSample,Organism_Name,Species,Isolate,Segment,GenBank_Title,Length,Nuc_Completeness,Geo_Location,Country,Host,Collection_Date
AJ717533,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K277],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K277]",2799,partial,"Kenya:Makueni, Wote",Kenya,Manihot esculenta,
AJ717534,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K23],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K23]",2799,partial,"Kenya:Machakos, Katumani",Kenya,Manihot esculenta,
AJ717535,,East African cassava mosaic virus (Uganda variant),Begomovirus manihotisafricaense,EACMV-UG[K282],DNA A,"East African cassava mosaic virus-Uganda variant segment DNA A, complete sequence, isolate EACMV-UG[K282]",2799,partial,"Kenya:Makueni, Wote",Kenya,Manihot esculenta,
AJ717536,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K53],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K53]",2801,partial,"Kenya:Kwale, Kinyumbini",Kenya,Manihot esculenta,
AJ717537,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K27],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K27]",2801,partial,"Kenya:Kwale, Misakwakwani",Kenya,Manihot esculenta,
AJ717538,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K25],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K25]",2801,partial,"Kenya:Kwale, Misakwakwani",Kenya,Manihot esculenta,
AJ717539,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K49],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K49]",2801,partial,"Kenya:Kwale, Boa",Kenya,Manihot esculenta,
AJ717540,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K208],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K208]",2801,partial,"Kenya:Kwale, Mamba",Kenya,Manihot esculenta,
AJ717541,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K201],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K201]",2801,partial,"Kenya:Kwale, Msambweni/Kitsumbani",Kenya,Manihot esculenta,
AJ717542,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K48],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K48]",2801,partial,"Kenya:Kwale, Boa",Kenya,Manihot esculenta,
AJ717543,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K16],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K16]",2801,partial,"Kenya:Malindi, Msabaha-Kari",Kenya,Manihot esculenta,
AJ717544,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K41],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K41]",2801,partial,"Kenya:Kwale, Perani",Kenya,Manihot esculenta,
AJ717545,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K9],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K9]",2801,partial,"Kenya:Kilifi, Mwezangombe",Kenya,Manihot esculenta,
AJ717546,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K6],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K6]",2800,partial,"Kenya:Kilifi, Sharian",Kenya,Manihot esculenta,
AJ717547,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K312],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K312]",2801,partial,"Kenya:Machakos, Migwani/Tiuuni",Kenya,Manihot esculenta,
AJ717548,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K325],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K325]",2801,partial,"Kenya:Kitui, Township",Kenya,Manihot esculenta,
AJ717549,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K313],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K313]",2801,partial,"Kenya:Machakos, Migwani/Kasevi",Kenya,Manihot esculenta,
AJ717550,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K315],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K315]",2801,partial,"Kenya:Machakos, Migwani/Kangutheni",Kenya,Manihot esculenta,
AJ717551,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K29],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K29]",2801,partial,"Kenya:Kwale, Kibaoni",Kenya,Manihot esculenta,
AJ717552,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K35],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K35]",2801,partial,"Kenya:Kwale, Shirachi",Kenya,Manihot esculenta,
AJ717553,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K33],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K33]",2800,partial,"Kenya:Kwale, Shirachi",Kenya,Manihot esculenta,
AJ717554,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K36],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K36]",2802,partial,"Kenya:Kwale, Boundary",Kenya,Manihot esculenta,
AJ717555,,East African cassava mosaic virus-KE2,Begomovirus manihotisafricaense,EACMV-KE2[K197],DNA A,"East African cassava mosaic virus-KE2 segment DNA A, complete sequence, isolate EACMV-KE2[K197]",2800,partial,"Kenya:Kwale, Msambweni/Kitsumbani",Kenya,Manihot esculenta,
AJ717556,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K322],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K322]",2801,partial,"Kenya:Kitui, Township",Kenya,Manihot esculenta,
AJ717557,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K24],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K24]",2799,partial,"Kenya:Machakos, Katumani",Kenya,Manihot esculenta,
AJ717558,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[K268],DNA A,"East African cassava mosaic virus segment DNA A, complete sequence, isolate EACMV-[K268]",2798,partial,"Kenya:Migori, Masala",Kenya,Manihot esculenta,
AJ618956,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA A,"East African cassava mosaic virus DNA A, clone 19-ug92b6",2799,partial,Uganda:Kaberamaido,Uganda,,
AJ618957,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA A,"East African cassava mosaic virus DNA A, clone 6-ug1a2-2",2799,partial,Uganda:Nakasongola,Uganda,,
AJ618958,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA A,"East African cassava mosaic virus DNA A, clone 20-ug50a8",2799,partial,Uganda:Mpigi,Uganda,,
AJ618959,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA A,"East African cassava mosaic virus DNA A, clone 17-ug108dnaa2",2799,partial,Uganda:Busia,Uganda,,
AY676464,,East African cassava mosaic virus,Begomovirus manihotisafricaense,15,DNA-A,"East African cassava mosaic virus DNA-A defective genome segment, complete sequence",1525,complete,Tanzania,Tanzania,,
AY828226,,East African cassava mosaic virus-[Tanzania],Begomovirus manihotisafricaense,TZ15,DNA-A,"East African cassava mosaic virus-[Tanzania] isolate TZ15 AC1 protein gene, partial cds",593,partial,Tanzania,Tanzania,Manihot esculenta,
AY795983,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ1,A,"East African cassava mosaic virus segment A, complete sequence",2798,partial,Tanzania,Tanzania,,
AY795985,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZT,A,"East African cassava mosaic virus isolate TZT segment A, complete sequence",2801,partial,Tanzania,Tanzania,,
AY795986,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZM,A,"East African cassava mosaic virus isolate TZM segment A, complete sequence",2804,partial,Tanzania,Tanzania,,
AY795987,,East African cassava mosaic virus,Begomovirus manihotisafricaense,YV,A,"East African cassava mosaic virus isolate YV segment A, complete sequence",2800,partial,Tanzania,Tanzania,,
AY795988,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ10,A,"East African cassava mosaic virus isolate TZ10 segment A, complete sequence",2799,partial,Tanzania,Tanzania,,
AY795989,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ1,B,"East African cassava mosaic virus segment B, complete sequence",2726,partial,Tanzania,Tanzania,,
AY800251,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ,B,"East African cassava mosaic virus isolate TZ segment B, partial sequence",544,partial,Tanzania,Tanzania,,
AY800252,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ1,B,"East African cassava mosaic virus isolate TZ1 segment B, partial sequence",557,partial,Tanzania,Tanzania,,
AY800253,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ2,B,"East African cassava mosaic virus isolate TZ2 segment B, partial sequence",544,partial,Tanzania,Tanzania,,
AY800254,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ3,B,"East African cassava mosaic virus isolate TZ3 segment B, partial sequence",560,partial,Tanzania,Tanzania,,
AY800255,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ4,B,"East African cassava mosaic virus isolate TZ4 segment B, partial sequence",544,partial,Tanzania,Tanzania,,
AY800256,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ5,B,"East African cassava mosaic virus isolate TZ5 segment B, partial sequence",558,partial,Tanzania,Tanzania,,
AY800257,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ6,B,"East African cassava mosaic virus isolate TZ6 segment B, partial sequence",557,partial,Tanzania,Tanzania,,
AY800258,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ7,B,"East African cassava mosaic virus isolate TZ7 segment B, partial sequence",556,partial,Tanzania,Tanzania,,
AY800259,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ8,B,"East African cassava mosaic virus isolate TZ8 segment B, partial sequence",557,partial,Tanzania,Tanzania,,
AY800260,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ9,B,"East African cassava mosaic virus isolate TZ9 segment B, partial sequence",558,partial,Tanzania,Tanzania,,
AY800261,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZ11,B,"East African cassava mosaic virus isolate TZ11 segment B, partial sequence",559,partial,Tanzania,Tanzania,,
AY800262,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZT,B,"East African cassava mosaic virus isolate TZT segment B, partial sequence",544,partial,Tanzania,Tanzania,,
AY800263,,East African cassava mosaic virus,Begomovirus manihotisafricaense,TZM,B,"East African cassava mosaic virus isolate TZM segment B, partial sequence",545,partial,Tanzania,Tanzania,,
AY562424,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,eug112,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate eug112 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY562425,,East African cassava mosaic virus-Uganda2 (Uganda variant),Begomovirus manihotisafricaense,eug137,DNA-A,"East African cassava mosaic virus-Uganda2(Uganda variant) isolate eug137 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY562426,,East African cassava mosaic virus-Uganda2 (Uganda variant),Begomovirus manihotisafricaense,eug228,DNA-A,"East African cassava mosaic virus-Uganda2(Uganda variant) isolate eug228 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY562427,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,eug313,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate eug313 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY562428,,East African cassava mosaic virus-Uganda2 Mild,Begomovirus manihotisafricaense,eug322,DNA-A,"East African cassava mosaic virus-Uganda2 Mild isolate eug322 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY562430,,East African cassava mosaic virus-Uganda2 Severe,Begomovirus manihotisafricaense,eug237,DNA-A,"East African cassava mosaic virus-Uganda2 Severe isolate eug237 AV2 and AV1 genes, complete cds",1300,partial,Uganda,Uganda,,
AY211887,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KO,,"East African cassava mosaic virus isolate KO AV2, coat protein, AC3, AC2, and AC1 genes, complete cds",2800,partial,Cameroon: Konye,Cameroon,Manihot esculenta,
AY211467,,East African cassava mosaic virus,Begomovirus manihotisafricaense,KO,,"East African cassava mosaic virus isolate KO coat protein (AV1) gene, complete cds",774,partial,Cameroon: Konye,Cameroon,,
AY211468,,East African cassava mosaic virus,Begomovirus manihotisafricaense,BB,,"East African cassava mosaic virus isolate BB coat protein (AV1) gene, complete cds",774,partial,Cameroon: Banga Bakundu,Cameroon,,
AF423178,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-UG[Nam],,"East African cassava mosaic virus isolate EACMV-UG[Nam] coat protein (AV1) gene, complete cds",774,partial,Uganda: Namulonge,Uganda,,
AF423179,,East African cassava mosaic virus,Begomovirus manihotisafricaense,EACMV-[Mtw],,"East African cassava mosaic virus isolate EACMV-[Mtw] coat protein (AV1) gene, complete cds",774,partial,Tanzania: Mtwara,Tanzania,,
AF230374,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,DNA-A,"East African cassava mosaic virus DNA-A coat protein gene, partial cds",502,partial,,,,
AF230375,,East African cassava mosaic virus-[Uganda1],Begomovirus manihotisafricaense,,DNA-B,"East African cassava mosaic virus-[Uganda1] DNA-B, complete sequence",2780,complete,,,,
AF126804,,East African cassava mosaic virus-Uganda2 Mild,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus-Uganda2 Mild DNA-A strain EACMV/Ug2//Mld AV2 (AV2) and AV1 (AV1) genes, complete cds",2798,partial,Uganda,Uganda,,
AF126805,,East African cassava mosaic virus-Uganda3 Mild,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus-Uganda3 Mild DNA-B strain EACMV/Ug3//Mld BV1 (BV1) and BC1 (BC1) genes, complete cds",2776,partial,Uganda,Uganda,,
AF126806,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus-Uganda2 Severe DNA-A strain EACMV/Ug2//Svr AV2 (AV2) and AV1 (AV1) genes, complete cds",2799,partial,Uganda,Uganda,,
AF126807,,East African cassava mosaic virus,Begomovirus manihotisafricaense,,,"East African cassava mosaic virus-Uganda3 Severe DNA-B strain EACMV/Ug3//Svr BV1 (BV1) and BC1 (BC1) genes, complete cds",2777,partial,Uganda,Uganda,,
AJ006458,,East African cassava mosaic virus - [Kenya - K2B],Begomovirus manihotisafricaense,K2B,A,"East African cassava mosaic virus - [Kenya - K2B] AV1, AV2 and AC1 gene, isolate K2B",2801,partial,,,,
AJ006461,,East African cassava mosaic virus - [Malawi],Begomovirus manihotisafricaense,YG,A,"East African cassava mosaic virus - [Malawi] AV1 gene, isolate YG",1645,partial,,,,
Z83256,,East African cassava mosaic virus-[Tanzania],Begomovirus manihotisafricaense,Tanzania,A,"East African cassava mosaic virus-[Tanzania] segment A, complete sequence",2801,partial,,Tanzania,,
Z83257,,East African cassava mosaic virus-Uganda2 (Uganda variant),Begomovirus manihotisafricaense,Uganda,A,"East African cassava mosaic virus-Uganda2(Uganda variant) segment A, complete sequence",2799,partial,,Uganda,,
